familia,versao,coluna,status
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_da_contrapartida_do_poder_público,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015,valor_total__liberado,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,_obra_executada,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,ano_contratação,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,cmcmv,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,cod_apf,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,cod_munic_ibge,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,data_contratação,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,data_prevista_término_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,data_término_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,inumero_cnpj,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,iqde_unidades_entregues,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,subsidio_fgts,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,subsidio_ogu,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,uh,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,uh_comercializadas,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,uh_concluidas,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,uh_em_obras,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_contrapartida_poder_público,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_gestão_condominial,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_total_liberado,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_trabalho_social_tts,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,vfaixa_percentual,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,vnome_construtora,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,vnome_empreendimento,nova
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,_de_obra_executada,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,administração_por_condomínio,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,ano,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,cnpj,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,codapf,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,codmunicibge,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,comercializadas,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,construtora,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,cronograma_datatermino,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,data_prevista_término_obra,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,dataprevistasr,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,faixa_perc,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,id_mcmv,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,idregistro,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,nomeempreendimento,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,siaci_valorsubsidio_fgts,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,siaci_valorsubsidio_ogu,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,trabalho_técnico_social_tts,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,unidades,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,unidades_concluidas,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,unidades_em_obras,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,unidades_entregues,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_da_contrapartida_do_poder_público,removida
abril_bases_relatório_executivo,caixa_001_2015_04_abril_bases_relatório_executivo_30042015_v2,valor_total__liberado,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,contratação_empreendimentos_mcmv_1__2_e_3__caixa,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_1,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_10,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_11,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_12,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_13,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_14,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_15,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_16,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_17,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_18,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_19,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_2,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_20,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_21,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_22,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_23,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_24,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_25,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_26,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_27,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_28,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_29,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_3,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_30,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_31,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_32,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_33,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_4,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_5,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_6,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_7,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_8,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unnamed_9,nova
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,_de_obra_executada,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,administração_por_condomínio,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,ano,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,cnpj,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,codapf,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,codmunicibge,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,comercializadas,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,construtora,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,cronograma_datatermino,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,data_prevista_término_obra,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,dataprevistasr,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,endereço_do_empreendimento,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,faixa,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,faixa_divisao,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,faixa_perc,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,forma_parcelamento_solo,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,id_mcmv,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,idregistro,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,municipio,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,nomeempreendimento,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,produto,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,recortes_territoriais,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,siaci_valorsubsidio_fgts,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,siaci_valorsubsidio_ogu,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,tipologia_unidade,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,trabalho_técnico_social_tts,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,uf,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unidades,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unidades_concluidas,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unidades_em_obras,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,unidades_entregues,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,valor_da_contrapartida_do_poder_público,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,valor_do_empréstimo,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,valor_total__liberado,removida
maio_bases_relat_rio_executivo,caixa_001_2015_05_maio_bases_relat_rio_executivo_31052015,valor_total_do_investimento,removida
bext,caixa_001_2016_bext_31102016,unnamed_0,nova
bext,caixa_001_2016_bext_31102016,cfaixa,removida
bext,caixa_001_2016_bext_31102016,csigla_origem,removida
bext,caixa_001_2016_bext_31102016,csigla_uf,removida
bext,caixa_001_2016_bext_31102016,iano_mes,removida
bext,caixa_001_2016_bext_31102016,icodigo_empreendimento,removida
bext,caixa_001_2016_bext_31102016,icodigo_municipio_ibge_sem_dv,removida
bext,caixa_001_2016_bext_31102016,iprograma_mcmv,removida
bext,caixa_001_2016_bext_31102016,iqde_uh,removida
bext,caixa_001_2016_bext_31102016,iqde_uh_concluidas,removida
bext,caixa_001_2016_bext_31102016,iqde_uh_em_obras,removida
bext,caixa_001_2016_bext_31102016,iqde_uh_entregues,removida
bext,caixa_001_2016_bext_31102016,mvalor_contrapartida_poder_publico,removida
bext,caixa_001_2016_bext_31102016,mvalor_desembolso,removida
bext,caixa_001_2016_bext_31102016,mvalor_emprestimo,removida
bext,caixa_001_2016_bext_31102016,mvalor_financiamento,removida
bext,caixa_001_2016_bext_31102016,mvalor_investimento,removida
bext,caixa_001_2016_bext_31102016,mvalor_subsidio,removida
bext,caixa_001_2016_bext_31102016,vfaixa_perc_obra,removida
bext,caixa_001_2016_bext_31102016,vinstituicao,removida
bext,caixa_001_2016_bext_31102016,vnome_municipio,removida
bext,caixa_001_2016_bext_31102016,vnome_produto,removida
bext,caixa_001_2016_bext_31102016,vporte_municipio,removida
bext,caixa_002_2016_bext_31122016,unnamed_0,nova
bext,caixa_002_2016_bext_31122016,unnamed_1,nova
bext,caixa_002_2016_bext_31122016,unnamed_10,nova
bext,caixa_002_2016_bext_31122016,unnamed_11,nova
bext,caixa_002_2016_bext_31122016,unnamed_12,nova
bext,caixa_002_2016_bext_31122016,unnamed_13,nova
bext,caixa_002_2016_bext_31122016,unnamed_14,nova
bext,caixa_002_2016_bext_31122016,unnamed_15,nova
bext,caixa_002_2016_bext_31122016,unnamed_16,nova
bext,caixa_002_2016_bext_31122016,unnamed_17,nova
bext,caixa_002_2016_bext_31122016,unnamed_18,nova
bext,caixa_002_2016_bext_31122016,unnamed_19,nova
bext,caixa_002_2016_bext_31122016,unnamed_2,nova
bext,caixa_002_2016_bext_31122016,unnamed_20,nova
bext,caixa_002_2016_bext_31122016,unnamed_21,nova
bext,caixa_002_2016_bext_31122016,unnamed_22,nova
bext,caixa_002_2016_bext_31122016,unnamed_3,nova
bext,caixa_002_2016_bext_31122016,unnamed_4,nova
bext,caixa_002_2016_bext_31122016,unnamed_5,nova
bext,caixa_002_2016_bext_31122016,unnamed_6,nova
bext,caixa_002_2016_bext_31122016,unnamed_7,nova
bext,caixa_002_2016_bext_31122016,unnamed_8,nova
bext,caixa_002_2016_bext_31122016,unnamed_9,nova
bext,caixa_002_2016_bext_31122016,cfaixa,removida
bext,caixa_002_2016_bext_31122016,csigla_origem,removida
bext,caixa_002_2016_bext_31122016,csigla_uf,removida
bext,caixa_002_2016_bext_31122016,iano_mes,removida
bext,caixa_002_2016_bext_31122016,icodigo_empreendimento,removida
bext,caixa_002_2016_bext_31122016,icodigo_municipio_ibge_sem_dv,removida
bext,caixa_002_2016_bext_31122016,iprograma_mcmv,removida
bext,caixa_002_2016_bext_31122016,iqde_uh,removida
bext,caixa_002_2016_bext_31122016,iqde_uh_concluidas,removida
bext,caixa_002_2016_bext_31122016,iqde_uh_em_obras,removida
bext,caixa_002_2016_bext_31122016,iqde_uh_entregues,removida
bext,caixa_002_2016_bext_31122016,mvalor_contrapartida_poder_publico,removida
bext,caixa_002_2016_bext_31122016,mvalor_desembolso,removida
bext,caixa_002_2016_bext_31122016,mvalor_emprestimo,removida
bext,caixa_002_2016_bext_31122016,mvalor_financiamento,removida
bext,caixa_002_2016_bext_31122016,mvalor_investimento,removida
bext,caixa_002_2016_bext_31122016,mvalor_subsidio,removida
bext,caixa_002_2016_bext_31122016,vfaixa_perc_obra,removida
bext,caixa_002_2016_bext_31122016,vinstituicao,removida
bext,caixa_002_2016_bext_31122016,vnome_municipio,removida
bext,caixa_002_2016_bext_31122016,vnome_produto,removida
bext,caixa_002_2016_bext_31122016,vporte_municipio,removida
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_35,nova
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_36,nova
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_37,nova
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_38,nova
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_39,nova
agosto_bases_relatório_executivo,caixa_002_2016_08_agosto_bases_relatório_executivo_31082016,unnamed_40,nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"data_de_
movimento",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"detalhamento_da_situação_
do_empreendimento",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"detalhamento_da_situação_do_empreendimento_
em_janeiro_do_ano",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_contratadas_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_contratadas_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_entregues_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_entregues_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_vigentes_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_vigentes_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"situação_do_empreendimento_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,"valor_desembolsado_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,data_de_movimento,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situação_do_empreendimento,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,situação_do_empreendimento_em_janeiro_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,valor_desembolsado_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,observações,nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,não_se_aplica,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,obra_não_iniciada,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"data_de_
movimento",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"detalhamento_da_situação_
do_empreendimento",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"detalhamento_da_situação_do_empreendimento_
em_janeiro_do_ano",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,latitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,longitude_do_imóvel,nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"nome_
empreendimento",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_contratadas_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_contratadas_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_entregues_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_entregues_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_vigentes_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"quantidade_de_uhs_vigentes_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"situação_do_empreendimento_
em_janeiro_do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"uhs_
contratadas",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"uhs_
entregues",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"uhs_
vigentes",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"unidades_habitacionais_
a_serem_entregues",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"valor_
contratado",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"valor_
desembolsado",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"valor_aporte_
adicional",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,"valor_desembolsado_
do_ano_de_referência",nova
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,data_de_movimento,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situação_do_empreendimento,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situação_do_empreendimento_em_janeiro_do_ano_,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,nome_empreendimento,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_do_ano_de_referência,removida
snh_pmcmv_dados_prioritarios|af_bb|historico_recente,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referência,removida
