source_key,source_table,parquet_name,rows,status,error,written_at
bb_2015_02_fevereiro_pnhr_28022015.csv,bb_2015_02_fevereiro_pnhr_28022015,bb_2015_02_fevereiro_pnhr_28022015.parquet,2046,success,,2026-08-31T09:12:47.071996+00:00
bb_2015_01_janeiro_2015_01_15_min_cidades_pf_pf.csv,bb_2015_01_janeiro_2015_01_15_min_cidades_pf_pf,bb_2015_01_janeiro_2015_01_15_min_cidades_pf_pf.parquet,114306,success,,2026-08-31T09:13:06.330536+00:00
bb_2015_03_marco_min_cidades_pj.csv,bb_2015_03_marco_min_cidades_pj,bb_2015_03_marco_min_cidades_pj.parquet,1884,success,,2026-08-31T09:13:07.008330+00:00
bb_2015_03_marco_min_cidades_pf_pf.csv,bb_2015_03_marco_min_cidades_pf_pf,bb_2015_03_marco_min_cidades_pf_pf.parquet,126234,success,,2026-08-31T09:13:08.132328+00:00
bb_2015_03_marco_min_cidades_pj_2015_03.csv,bb_2015_03_marco_min_cidades_pj_2015_03,bb_2015_03_marco_min_cidades_pj_2015_03.parquet,1884,success,,2026-08-31T09:13:08.369415+00:00
bb_2015_03_marco_pnhr_15032015.csv,bb_2015_03_marco_pnhr_15032015,bb_2015_03_marco_pnhr_15032015.parquet,2042,success,,2026-08-31T09:13:09.229647+00:00
bb_2015_03_marco_pnhr_31032015.csv,bb_2015_03_marco_pnhr_31032015,bb_2015_03_marco_pnhr_31032015.parquet,2046,success,,2026-08-31T09:13:10.020376+00:00
bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf.csv,,,0,error,"ProtocolError: ('Connection broken: IncompleteRead(5926108 bytes read, 28088142 more expected)', IncompleteRead(5926108 bytes read, 28088142 more expected))",2026-08-31T09:13:23.915205+00:00
bb_2015_04_abril_min_cidades_pj.csv,bb_2015_04_abril_min_cidades_pj,bb_2015_04_abril_min_cidades_pj.parquet,1878,success,,2026-08-31T09:13:28.282382+00:00
bb_2015_04_abril_min_cidades_pf_pf.csv,bb_2015_04_abril_min_cidades_pf_pf,bb_2015_04_abril_min_cidades_pf_pf.parquet,135648,success,,2026-08-31T09:14:42.208736+00:00
bb_2015_03_marco_min_cidades_pj_pf.csv,bb_2015_03_marco_min_cidades_pj_pf,bb_2015_03_marco_min_cidades_pj_pf.parquet,180232,success,,2026-08-31T09:15:59.739112+00:00
bb_2015_04_abril_pnhr_30042015.csv,bb_2015_04_abril_pnhr_30042015,bb_2015_04_abril_pnhr_30042015.parquet,2054,success,,2026-08-31T09:16:15.775760+00:00
bb_2015_05_maio_2015_05_31_min_cidades_pj.csv,bb_2015_05_maio_2015_05_31_min_cidades_pj,bb_2015_05_maio_2015_05_31_min_cidades_pj.parquet,1884,success,,2026-08-31T09:16:18.556467+00:00
bb_2015_02_fevereiro_min_cidades_pf_pf.csv,bb_2015_02_fevereiro_min_cidades_pf_pf,bb_2015_02_fevereiro_min_cidades_pf_pf.parquet,123090,success,,2026-08-31T09:19:55.345108+00:00
bb_2015_05_maio_2015_05_31_min_cidades_pj_pf.csv,bb_2015_05_maio_2015_05_31_min_cidades_pj_pf,bb_2015_05_maio_2015_05_31_min_cidades_pj_pf.parquet,200688,success,,2026-08-31T09:22:05.135587+00:00
bb_2015_06_junho_min_cidades_pj.csv,bb_2015_06_junho_min_cidades_pj,bb_2015_06_junho_min_cidades_pj.parquet,1940,success,,2026-08-31T09:22:06.100856+00:00
bb_2015_05_maio_2015_05_31_min_cidades_pf_pf.csv,bb_2015_05_maio_2015_05_31_min_cidades_pf_pf,bb_2015_05_maio_2015_05_31_min_cidades_pf_pf.parquet,141620,success,,2026-08-31T09:22:21.488232+00:00
bb_2015_08_agosto_min_cidades_pf_pf.csv,bb_2015_08_agosto_min_cidades_pf_pf,bb_2015_08_agosto_min_cidades_pf_pf.parquet,157924,success,,2026-08-31T09:23:11.078158+00:00
bb_2015_08_agosto_min_cidades_pj.csv,bb_2015_08_agosto_min_cidades_pj,bb_2015_08_agosto_min_cidades_pj.parquet,1978,success,,2026-08-31T09:23:13.402299+00:00
bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf.csv,,,0,error,"ProtocolError: ('Connection broken: IncompleteRead(2326508 bytes read, 32262060 more expected)', IncompleteRead(2326508 bytes read, 32262060 more expected))",2026-08-31T09:23:50.734734+00:00
bb_2015_04_abril_min_cidades_pj_pf.csv,,,0,error,"ProtocolError: ('Connection broken: IncompleteRead(25805800 bytes read, 11320418 more expected)', IncompleteRead(25805800 bytes read, 11320418 more expected))",2026-08-31T09:24:45.968580+00:00
bb_2015_09_setembro_min_cidades_pj.csv,bb_2015_09_setembro_min_cidades_pj,bb_2015_09_setembro_min_cidades_pj.parquet,1982,success,,2026-08-31T09:24:52.541525+00:00
bb_2015_09_setembro_min_cidades_pf_pf.csv,bb_2015_09_setembro_min_cidades_pf_pf,bb_2015_09_setembro_min_cidades_pf_pf.parquet,163772,success,,2026-08-31T09:25:22.888535+00:00
bb_2015_09_setembro_pnhr_30092015.csv,bb_2015_09_setembro_pnhr_30092015,bb_2015_09_setembro_pnhr_30092015.parquet,1774,success,,2026-08-31T09:25:25.884465+00:00
bb_2015_02_fevereiro_min_cidades_pj_pf.csv,,,0,error,"ReadTimeoutError: HTTPConnectionPool(host='10.0.0.56', port=9000): Read timed out.",2026-08-31T09:29:05.798604+00:00
bb_2015_06_junho_min_cidades_pf_pf.csv,bb_2015_06_junho_min_cidades_pf_pf,bb_2015_06_junho_min_cidades_pf_pf.parquet,148010,success,,2026-08-31T09:29:15.687317+00:00
bb_2015_10_outubro_min_cidades_pj.csv,bb_2015_10_outubro_min_cidades_pj,bb_2015_10_outubro_min_cidades_pj.parquet,2012,success,,2026-08-31T09:29:33.049041+00:00
bb_2015_10_outubro_pnhr_31102015.csv,bb_2015_10_outubro_pnhr_31102015,bb_2015_10_outubro_pnhr_31102015.parquet,1942,success,,2026-08-31T09:29:37.400092+00:00
bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf.csv,bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf,bb_2015_01_janeiro_2015_01_31_min_cidades_pj_pf.parquet,169260,success,,2026-08-31T10:02:48.486517+00:00
bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf.csv,bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf,bb_2015_01_janeiro_2015_01_15_min_cidades_pj_pf.parquet,166454,success,,2026-08-31T10:03:38.135553+00:00
bb_2015_04_abril_min_cidades_pj_pf.csv,bb_2015_04_abril_min_cidades_pj_pf,bb_2015_04_abril_min_cidades_pj_pf.parquet,194400,success,,2026-08-31T10:05:55.450767+00:00
bb_2015_06_junho_min_cidades_pj_pf.csv,bb_2015_06_junho_min_cidades_pj_pf,bb_2015_06_junho_min_cidades_pj_pf.parquet,208324,success,,2026-08-31T10:09:34.350878+00:00
aixa_001_2016_02_fevereiro_relatorio_cidades__entregas_20160229.csv,aixa_001_2016_02_fevereiro_relatorio_cidades__entregas_20160229,aixa_001_2016_02_fevereiro_relatorio_cidades__entregas_20160229.parquet,289584,success,,2026-08-31T10:09:36.582912+00:00
bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf.csv,bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf,bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf.parquet,148948,success,,2026-08-31T10:12:04.298239+00:00
bb_2015_08_agosto_min_cidades_pj_pf.csv,bb_2015_08_agosto_min_cidades_pj_pf,bb_2015_08_agosto_min_cidades_pj_pf.parquet,219008,success,,2026-08-31T10:14:19.364008+00:00
bb_2015_02_fevereiro_min_cidades_pj_pf.csv,bb_2015_02_fevereiro_min_cidades_pj_pf,bb_2015_02_fevereiro_min_cidades_pj_pf.parquet,175916,success,,2026-08-31T10:14:40.902338+00:00
bb_2015_10_outubro_min_cidades_pf_pf.csv,bb_2015_10_outubro_min_cidades_pf_pf,bb_2015_10_outubro_min_cidades_pf_pf.parquet,169482,success,,2026-08-31T10:20:30.879722+00:00
bb_2015_12_dezembro_min_cidades_pj.csv,bb_2015_12_dezembro_min_cidades_pj,bb_2015_12_dezembro_min_cidades_pj.parquet,2060,success,,2026-08-31T10:20:41.169683+00:00
bb_2015_12_dezembro_min_cidades_pj_pf.csv,bb_2015_12_dezembro_min_cidades_pj_pf,bb_2015_12_dezembro_min_cidades_pj_pf.parquet,243122,success,,2026-08-31T10:22:39.683092+00:00
bb_2015_12_dezembro_pnhr_31122015.csv,bb_2015_12_dezembro_pnhr_31122015,bb_2015_12_dezembro_pnhr_31122015.parquet,1982,success,,2026-08-31T10:22:40.312377+00:00
bb_2015_12_dezembro_min_cidades_pf_pf.csv,bb_2015_12_dezembro_min_cidades_pf_pf,bb_2015_12_dezembro_min_cidades_pf_pf.parquet,176774,success,,2026-08-31T10:27:23.491482+00:00
bb_2015_10_outubro_min_cidades_pj_pf.csv,bb_2015_10_outubro_min_cidades_pj_pf,bb_2015_10_outubro_min_cidades_pj_pf.parquet,229446,success,,2026-08-31T10:28:22.469529+00:00
bb_2016_01_janeiro_2016_01_31_min_cidades_pj.csv,bb_2016_01_janeiro_2016_01_31_min_cidades_pj,bb_2016_01_janeiro_2016_01_31_min_cidades_pj.parquet,2074,success,,2026-08-31T10:28:29.616859+00:00
bb_2016_01_janeiro_pnhr_31012016.csv,bb_2016_01_janeiro_pnhr_31012016,bb_2016_01_janeiro_pnhr_31012016.parquet,1988,success,,2026-08-31T10:28:45.601110+00:00
bb_2015_09_setembro_min_cidades_pj_pf.csv,bb_2015_09_setembro_min_cidades_pj_pf,bb_2015_09_setembro_min_cidades_pj_pf.parquet,225374,success,,2026-08-31T10:30:48.991635+00:00
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj.csv,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj.parquet,2066,success,,2026-08-31T10:30:49.787626+00:00
bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf.csv,bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf,bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf.parquet,244616,success,,2026-08-31T10:33:17.138567+00:00
bb_2016_02_fevereiro_pnhr_29022016.csv,bb_2016_02_fevereiro_pnhr_29022016,bb_2016_02_fevereiro_pnhr_29022016.parquet,1982,success,,2026-08-31T10:33:19.647669+00:00
bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf.csv,bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf,bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf.parquet,181296,success,,2026-08-31T10:35:03.848589+00:00
bb_2016_04_abril_min_cidades_pj.csv,bb_2016_04_abril_min_cidades_pj,bb_2016_04_abril_min_cidades_pj.parquet,2006,success,,2026-08-31T10:35:04.257121+00:00
bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf.csv,bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf,bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf.parquet,178032,success,,2026-08-31T10:36:35.069201+00:00
bb_2016_04_abril_pnhr_30042016.csv,bb_2016_04_abril_pnhr_30042016,bb_2016_04_abril_pnhr_30042016.parquet,1994,success,,2026-08-31T10:39:39.087827+00:00
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf.csv,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf.parquet,246374,success,,2026-08-31T10:43:37.771693+00:00
bb_2016_05_maio_2016_05_31_min_cidades_pj.csv,bb_2016_05_maio_2016_05_31_min_cidades_pj,bb_2016_05_maio_2016_05_31_min_cidades_pj.parquet,1984,success,,2026-08-31T10:43:40.528565+00:00
bb_2016_05_maio_2016_05_31_min_cidades_pf_pf.csv,bb_2016_05_maio_2016_05_31_min_cidades_pf_pf,bb_2016_05_maio_2016_05_31_min_cidades_pf_pf.parquet,192822,success,,2026-08-31T10:44:21.537022+00:00
bb_2016_05_maio_pnhr_31052016.csv,bb_2016_05_maio_pnhr_31052016,bb_2016_05_maio_pnhr_31052016.parquet,1996,success,,2026-08-31T10:44:22.448929+00:00
bb_2016_04_abril_min_cidades_pf_pf.csv,bb_2016_04_abril_min_cidades_pf_pf,bb_2016_04_abril_min_cidades_pf_pf.parquet,190980,success,,2026-08-31T10:49:41.262561+00:00
bb_2016_06_junho_2016_06_30_min_cidades_pj.csv,bb_2016_06_junho_2016_06_30_min_cidades_pj,bb_2016_06_junho_2016_06_30_min_cidades_pj.parquet,1990,success,,2026-08-31T10:49:41.950877+00:00
bb_2016_06_junho_2016_06_30_min_cidades_pf_pf.csv,bb_2016_06_junho_2016_06_30_min_cidades_pf_pf,bb_2016_06_junho_2016_06_30_min_cidades_pf_pf.parquet,196188,success,,2026-08-31T10:50:40.095269+00:00
bb_2016_06_junho_pnhr_30062016.csv,bb_2016_06_junho_pnhr_30062016,bb_2016_06_junho_pnhr_30062016.parquet,2016,success,,2026-08-31T10:50:40.717894+00:00
bb_2016_07_julho_2016_07_31_min_cidades_pj.csv,bb_2016_07_julho_2016_07_31_min_cidades_pj,bb_2016_07_julho_2016_07_31_min_cidades_pj.parquet,1986,success,,2026-08-31T10:50:59.531019+00:00
bb_2016_07_julho_min_cidades_pf_pf.csv,bb_2016_07_julho_min_cidades_pf_pf,bb_2016_07_julho_min_cidades_pf_pf.parquet,199028,success,,2026-08-31T10:52:30.559786+00:00
bb_2016_05_maio_2016_05_31_min_cidades_pj_pf.csv,bb_2016_05_maio_2016_05_31_min_cidades_pj_pf,bb_2016_05_maio_2016_05_31_min_cidades_pj_pf.parquet,293560,success,,2026-08-31T10:52:30.948102+00:00
bb_2016_07_julho_pnhr_31072016.csv,bb_2016_07_julho_pnhr_31072016,bb_2016_07_julho_pnhr_31072016.parquet,2016,success,,2026-08-31T10:52:31.528085+00:00
bb_2018_2018_04_06_pf_pf.csv,bb_2018_2018_04_06_pf_pf,bb_2018_2018_04_06_pf_pf.parquet,230204,success,,2026-08-31T10:57:35.068151+00:00
bb_2018_2018_04_06_pj.csv,bb_2018_2018_04_06_pj,bb_2018_2018_04_06_pj.parquet,1962,success,,2026-08-31T10:57:36.536111+00:00
bb_2016_07_julho_min_cidades_pj_pf.csv,bb_2016_07_julho_min_cidades_pj_pf,bb_2016_07_julho_min_cidades_pj_pf.parquet,310302,success,,2026-08-31T11:00:13.756373+00:00
bb_2016_04_abril_min_cidades_pj_pf.csv,bb_2016_04_abril_min_cidades_pj_pf,bb_2016_04_abril_min_cidades_pj_pf.parquet,286836,success,,2026-08-31T11:06:00.897998+00:00
bb_2018_2018_05_10_pj.csv,bb_2018_2018_05_10_pj,bb_2018_2018_05_10_pj.parquet,1964,success,,2026-08-31T11:06:05.997719+00:00
bb_2018_2018_05_10_pf_pf.csv,bb_2018_2018_05_10_pf_pf,bb_2018_2018_05_10_pf_pf.parquet,232432,success,,2026-08-31T11:13:04.736509+00:00
bb_2018_2018_04_06_pj_pf.csv,bb_2018_2018_04_06_pj_pf,bb_2018_2018_04_06_pj_pf.parquet,406360,success,,2026-08-31T11:14:49.647678+00:00
bb_2018_2018_06_10_pj.csv,bb_2018_2018_06_10_pj,bb_2018_2018_06_10_pj.parquet,1972,success,,2026-08-31T11:14:50.168591+00:00
bb_2016_06_junho_2016_06_30_min_cidades_pj_pf.csv,bb_2016_06_junho_2016_06_30_min_cidades_pj_pf,bb_2016_06_junho_2016_06_30_min_cidades_pj_pf.parquet,301590,success,,2026-08-31T11:16:22.020926+00:00
bb_2018_2018_06_10_pf_pf.csv,bb_2018_2018_06_10_pf_pf,bb_2018_2018_06_10_pf_pf.parquet,234842,success,,2026-08-31T11:22:29.941271+00:00
bb_2018_2018_07_03_pj.csv,bb_2018_2018_07_03_pj,bb_2018_2018_07_03_pj.parquet,1960,success,,2026-08-31T11:22:31.518253+00:00
bb_2018_2018_07_03_pf_pf.csv,bb_2018_2018_07_03_pf_pf,bb_2018_2018_07_03_pf_pf.parquet,236850,success,,2026-08-31T11:28:07.676953+00:00
