"source_table","content_hash","file_size","canonical_table","is_duplicate"
julho_pmcmv_automatizado_continua_15072011_pmcmv__pr___15072011,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
matizado_continua_15072011_pmcmv_automatizado_continua_15072011,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,e34081447c51a0c4ad41afca55d6cabb,58,mbro_2009_relatorio_automatizado_31dez09final_com_base_valor_mc,false
o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"70a93b4d6e8651e809df9edb18b1ca00",22566,o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"7e5581330fe495aaa948519a5a522ac5",22584,o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,e2495ea22841af65347acb675ccbca10,22604,o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,fd2f5e232cc3ba90fc6c367e38b958e2,22764,o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"9fb28ea992e5fc2a412ad05e9bd1099c",22778,o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,f5da322fc3c3499d93fcffb81b8d7047,22634,o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"470ff54d89d9a3e002e8f1152d76650d",22670,o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"62832e48e8d1f51290568e6385e20090",22692,o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"383fbf0c935cc4734e0ae4f888850844",22706,o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"9748e463c15111668cb2b7ae87cf773a",22730,o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"7f63d09adddfbd8e0be2ff9afb778384",22744,o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,d0888c41af2d3397488eaefb773e12cb,22762,o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"7c0657ed8aaaefc555b29fc5ef7b072b",22766,o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"4676f00de83b613f269704f9867891e7",22794,o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,f276b40976443af788b95d8fd9356d83,22818,o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bb37eb5031cd5ada982033085ddebb8d,22844,o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,c653be1c36a0642f850f2bb5add20000,22920,o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"3f134cc3e1e24937a8d3b50fd2fcf004",22982,o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"455a91da6d7448f55b360230dcf2c967",23080,o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,"59d14f355b095f65f739b74d9b7b36c0",23094,o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,f249ed282d65d0feb5a06adcb94610d4,23150,o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false
o_relatorio_executivo_30092012_v3_rel_executivo_resumo_30092012,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
relatorio_executivo_31102014_bases_relatório_executivo_3110201,"31676723246b6cf8d3f5f68c564794a0",34270,elatorio_executivo_31102014_bases_relatório_executivo_31102014,true
relatorio_executivo_31102014_pmcmv_relatório_executivo_3110201,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02,"285e00e1de9ce75d85739320bcdec362",2576,storico_recente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02,false
torio_executivo_18_05_2012_pmcmv_relatorio_executivo_18_05_2012,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
torio_executivo_30092012_v3_bases_relatório_executivo_30092012,"7846ec395ad1340c26028ec9fbb451fb",18124,atorio_executivo_30092012_v3_bases_relatório_executivo_3009201,true
torio_executivo_30092012_v3_pmcmv_relatório_executivo_30092012,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
torio_executivo_31_05_2012_pmcmv_relatorio_executivo_31_05_2012,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
ubro_relatorio_executivo_31102014_rel_executivo_resumo_31102014,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
xa_001_2011_12_dezembro_pmcmv_relatorio_executivo_31122011_base,baba95ad71b407d5bb98a392475983ad,7032,"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",true
xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012,d4fa5c2c8f76d2b11709a4ce4755c0dd,4402,xa_001_2012_04_abril_2012_04_18_5a_propostas_recebidas_18042012,false
xa_001_2012_04_abril_2012_04_18_5b_empreend_contratado_18042012,c1adca7fb0c2757ccca51cc31388f396,6272,caixa_001_2012_04_abril_2012_04_18_5b_empreend_contratado,true
xa_001_2012_04_abril_2012_04_18_5c_base_contratação_pf_180420,"1de97b16c55444c2e55ca0aa12d225a6",33914,_001_2012_04_abril_2012_04_18_5c_base_contratação_pf_18042012,true
xa_001_2013_12___dezembro_pmcmv_relat_rio_executivo_31122013_v2,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
xa_001_2015_12_dezembro_pmcmv_3_relatório_executivo_31122015v2,"15b3d393766ac87369e54837bbb8cb58",536,"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",true
