table_name,classificacao_formacao,classificacao_confidence,classificacao_notes,inventario_formacao,inventario_status_tratamento,inventario_perfil,inventario_n_linhas,inventario_n_colunas,classificacao_utilidade,score_utilidade_preditiva,campos_uteis_preditiva,qualidade_status,qualidade_profile,qualidade_n_rows,qualidade_n_cols,missing_pct,error,dedup_content_hash,dedup_file_size,dedup_canonical_table,dedup_is_duplicate,amostra_bruta_existe,match_classificacao_inventario,match_qualidade_inventario,flag_revisao
caixa_003_2017_bext_out2017,bem_formada,high,,bem_formada,tratado,colunar_denso,200,27,Alta,8,"icodigo_empreendimento, csigla_uf, icodigo_municipio_ibge_sem_dv, vnome_municipio, vporte_municipio, mvalor_emprestimo, mvalor_investimento, mvalor_contrapartida_poder_publico, vfaixa_perc_obra, iqde_uh_entregues, iqde_uh_em_obras, iqde_uh_concluidas, mvalor_desembolso, mvalor_subsidio, mvalor_financiamento",treated,colunar_denso,583308,27,3.7037037037037033,,31e310282034cbfd43a1505514709b4c,583308,caixa_003_2017_bext_out2017,false,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_31012017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_jul2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_jun2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_mai2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_mar2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_pmcmv_3_relat_rio_executivo_nov17,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_31012017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_jul2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_jun2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_mai2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_mar2017,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_003_2017_rel_executivo_resumo_nov17,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,2576,39,15.117853161331421,,7211f31e17870d7f5cf50cf30b946807,2576,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,false,False,True,True,
elatorio_executivo_31102014_bases_relatório_executivo_31102014,bem_formada,high,,bem_formada,tratado,colunar_denso,200,40,Alta,8,"uf, codmunicibge, municipio, valor_do_emprestimo, valor_da_contrapartida_do_poder_publico, valor_total_do_investimento, siaci_valorsubsidio_fgts, siaci_valorsubsidio_ogu, idregistro, codapf, valor_total_liberado, de_obra_executada, unidades_concluidas, unidades_em_obras, faixa_perc, data_prevista_termino_obra, unidades_entregues",treated,colunar_denso,34270,40,7.6771228479719875,,31676723246b6cf8d3f5f68c564794a0,34270,elatorio_executivo_31102014_bases_relatório_executivo_31102014,false,False,True,True,
elatorio_executivo_31102014_pmcmv_relatório_executivo_31102014,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,medium,inconsistência de tipos entre colunas,bem_formada,tratado,colunar_denso,200,35,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,2576,37,13.389709585361759,,d63a27f687f09ca377e694c95070c6e5,2576,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,27,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia, mcmv_ogu_28_qtd_entregues_ano_dt_referencia, mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc, mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia, mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt",treated,colunar_denso,24392,28,15.894555591997376,,452bbc8476b9bfce03398f2d19b5c638,24392,historico_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,29,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia, mcmv_ogu_28_qtd_entregues_ano_dt_referencia, mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc, mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia, mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt, dt_previsao_entrega",treated,colunar_denso,24452,30,21.501172364905393,,f3802b65874741612cb12bd940220fb5,24452,historico_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,30,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, classificacao_dos_paralisados, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia, mcmv_ogu_28_qtd_entregues_ano_dt_referencia, mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc, mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia, mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt, dt_previsao_entrega",treated,colunar_denso,24922,30,24.02535912045582,,335b92e801bd928fce483ea0bd702a94,24922,historico_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,37,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, mcmv_ogu_27_qtd_vigentes_janeiro_ano_dt_referencia, mcmv_ogu_28_qtd_entregues_ano_dt_referencia, mcmv_ogu_29_txt_situacao_empreendimento_janeiro_ano_dt_referenc, mcmv_ogu_30_vlr_desembolsado_no_ano_dt_referencia, mcmv_ogu_31_txt_detalha_situacao_empreendimento_janeiro_ano_dt, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, dt_previsao_entrega",treated,colunar_denso,25710,37,14.069191712132204,,f9b381f547c938ebbbcb7f1c25106ddb,25710,historico_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,41,23.420693834267535,,f668f2a2b27dbda351dd9a50e41c6182,2576,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,25328,44,16.006001263423876,,04b4206d7fedc9f09b62f2375a83c1bb,25328,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202412_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,f668f2a2b27dbda351dd9a50e41c6182,2576,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,44,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,25668,44,12.92837207984473,,fb5c6df005515cafc051e9031cc8fe0c,25668,historico_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_2024_08_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",,,,,,,7211f31e17870d7f5cf50cf30b946807,2576,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,true,False,True,False,qualidade_vs_inventario;
historico_recente_2024_09_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",,,,,,,7211f31e17870d7f5cf50cf30b946807,2576,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,true,False,True,False,qualidade_vs_inventario;
historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,17.755613951266124,,06f080c58a42b539f49f637e3b87f05a,2576,historico_recente_2024_10_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,25888,44,13.983839476345658,,42e2f96d3ca0df0335aa9616390bcb64,25888,historico_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,40,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,26072,44,12.444036095846467,,8f58440e3194950e350ebc1e4469c909,26072,historico_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.505494505494507,,7e601175c872d1f2a1bb96adb5cfd99f,2576,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,40,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,26288,44,12.342824932219333,,178a1107080520ab343852afa8da49e0,26288,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202504_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,7e601175c872d1f2a1bb96adb5cfd99f,2576,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,26704,44,10.799369519036984,,5966bd405eebef7f4e07755d7c3186fc,26704,historico_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.505494505494507,,b24431bcdbe8987c7d478bae1bbe531d,2576,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,27308,44,8.369175865880129,,a8753b39bba41543d6c9e1e90b996fa7,27308,historico_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.485586876891226,,063fe931bc1ae2d7d41a36740cb5db0e,2576,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,27718,44,8.434788027471482,,9e48f0b2b1b3c9725055011e2e4efa89,27718,historico_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",treated,colunar_denso,2576,39,19.603041885650583,,39cb008949be8f7b3ac4a2e02bc41f89,2576,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_bb,false,False,True,True,
historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,bem_formada,high,,bem_formada,tratado,colunar_denso,200,42,Alta,8,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",treated,colunar_denso,28038,45,10.473246625611274,,610f0154e4cc74ed4119d745ee0b63e2,28038,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,false,False,True,True,
