sharepoint_nome,sharepoint_origem,sharepoint_caminho,sharepoint_extensao,sharepoint_categoria,sharepoint_frente_primaria,sharepoint_fonte_inferida,sharepoint_periodo_inferido,minio_match_type,minio_match_count,minio_match_examples
MONIT_MOV_FINANC_RURAL_DIARIO_20260115_103115.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/Arquivados/Arquivo 2025 - Financeiro/MONIT_MOV_FINANC_RURAL_DIARIO_20260115_103115.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_DIARIO_20260116_103051.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/Arquivados/Arquivo 2025 - Financeiro/MONIT_MOV_FINANC_RURAL_DIARIO_20260116_103051.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_DIARIO_20260119_103041.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/Arquivados/Arquivo 2025 - Financeiro/MONIT_MOV_FINANC_RURAL_DIARIO_20260119_103041.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_20251223_130310.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/Arquivados/Arquivo 2025 - Obra/MONIT_MOV_OBRA_RURAL_20251223_130310.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2025-12,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_20251224_040838.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/Arquivados/Arquivo 2025 - Obra/MONIT_MOV_OBRA_RURAL_20251224_040838.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2025-12,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202601_042112.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Cadastro PF - Mensal/MONIT_CADASTRO_PF_RURAL_MENSAL_202601_042112.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_DIARIO_20260105_125412.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Cadastro PF - Semanal/MONIT_CADASTRO_PF_RURAL_DIARIO_20260105_125412.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202512_041043.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Cadastro PJ - Mensal/MONIT_CAD_PJ_RURAL_MENSAL_202512_041043.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2025-12,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202601_042245.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Cadastro PJ - Mensal/MONIT_CAD_PJ_RURAL_MENSAL_202601_042245.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202512_103102.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Financeiro - Mensal/MONIT_MOV_FINANC_RURAL_MENSAL_202512_103102.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2025-12,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202601_103138.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Financeiro - Mensal/MONIT_MOV_FINANC_RURAL_MENSAL_202601_103138.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260126_103044.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Financeiro - Semanal/MONIT_MOV_FINANC_RURAL_SEMANAL_20260126_103044.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260202_103138.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Financeiro - Semanal/MONIT_MOV_FINANC_RURAL_SEMANAL_20260202_103138.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_MENSAL_202512_040833.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Mensal/MONIT_MOV_OBRA_RURAL_MENSAL_202512_040833.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2025-12,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_MENSAL_202601_042020.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Mensal/MONIT_MOV_OBRA_RURAL_MENSAL_202601_042020.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_DIARIO_20260107_040822.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Semanal/MONIT_MOV_OBRA_RURAL_DIARIO_20260107_040822.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_DIARIO_20260108_040754.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Semanal/MONIT_MOV_OBRA_RURAL_DIARIO_20260108_040754.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_DIARIO_20260114_040821.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Semanal/MONIT_MOV_OBRA_RURAL_DIARIO_20260114_040821.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_SEMANAL_20260126_040825.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Semanal/MONIT_MOV_OBRA_RURAL_SEMANAL_20260126_040825.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-01,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_OBRA_RURAL_SEMANAL_20260202_042020.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/RURAL - Obra - Semanal/MONIT_MOV_OBRA_RURAL_SEMANAL_20260202_042020.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_LAYOUT_20260401_043425.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_LAYOUT_20260401_043425.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_CAD_PJ_RURAL_LAYOUT_20260504_043834.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_LAYOUT_20260504_043834.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_LAYOUT_20260601_043616.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_LAYOUT_20260601_043616.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_LAYOUT_20260701_043056.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_LAYOUT_20260701_043056.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_LAYOUT_20260803_042059.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_LAYOUT_20260803_042059.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-08,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202602_043001.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202602_043001.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202603_043425.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202603_043425.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202604_043834.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202604_043834.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_CAD_PJ_RURAL_MENSAL_202605_043616.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202605_043616.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202606_043056.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202606_043056.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_CAD_PJ_RURAL_MENSAL_202607_042059.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CAD_PJ_RURAL_MENSAL_202607_042059.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202602_042724.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202602_042724.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202603_043200.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202603_043200.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202604_043346.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202604_043346.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_CADASTRO_PF_RURAL_MENSAL_202605_043232.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202605_043232.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202606_042950.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202606_042950.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_CADASTRO_PF_RURAL_MENSAL_202607_041741.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_CADASTRO_PF_RURAL_MENSAL_202607_041741.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260309_103116.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260309_103116.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260316_103058.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260316_103058.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260330_103055.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260330_103055.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260401_103125.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260401_103125.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_LAYOUT_20260406_103119.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260406_103119.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_LAYOUT_20260413_103118.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260413_103118.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_LAYOUT_20260420_103113.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260420_103113.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_LAYOUT_20260427_103141.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260427_103141.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_LAYOUT_20260504_103300.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260504_103300.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260511_103134.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260511_103134.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260518_103116.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260518_103116.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260525_103142.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260525_103142.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260601_103254.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260601_103254.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260608_103133.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260608_103133.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260615_103129.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260615_103129.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260622_103124.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260622_103124.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260629_103132.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260629_103132.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260701_103202.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260701_103202.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260706_103143.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260706_103143.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260713_103134.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260713_103134.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260720_103127.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260720_103127.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260727_103147.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260727_103147.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260803_103337.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260803_103337.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-08,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260810_103131.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260810_103131.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-08,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_LAYOUT_20260817_103150.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_LAYOUT_20260817_103150.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-08,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202602_103215.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202602_103215.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202603_103125.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202603_103125.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202604_103300.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202604_103300.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-04,pista_semantica_mesma_frente_periodo_fonte,2,raw/sftp/fabrica/GEFUS/INT058_MinisterioCidades_PNHR_BB_PF_20260430_CONTINGENCIA.TXT | raw/sftp/fabrica/GEFUS/INT064_MinisterioCidades_PNHR_CAIXA_PF_20260430_CONTINGENCIA.TXT
MONIT_MOV_FINANC_RURAL_MENSAL_202605_103254.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202605_103254.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-05,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202606_103202.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202606_103202.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-06,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_MENSAL_202607_103337.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_MENSAL_202607_103337.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-07,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103055.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103055.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103058.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103058.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103116.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202602_103116.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260209_103059.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_20260209_103059.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260216_103059.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_20260216_103059.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260223_103039.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_20260223_103039.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-02,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103113.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103113.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103118.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103118.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103119.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103119.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103141.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_202603_103141.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
MONIT_MOV_FINANC_RURAL_SEMANAL_20260302_103215.CSV,OneDrive_2026-08-19 (2).zip,Novo MCMV - Rural/MONIT_MOV_FINANC_RURAL_SEMANAL_20260302_103215.CSV,.csv,dado_tabular_ou_serializado,rural,nao_identificada,2026-03,nao_encontrado_no_minio_consultado,0,
