fonte_objeto,fonte_arquivo,cod_empreendimento,cod_contrato,cod_contrato_dv,Vlr_contratado,Vlr_investimento,dte_assinatura,dte_orcamento_ano,cod_area,cod_linha,cod_modalidade,cod_tomador,cod_af,cod_uor,cod_situacao_contrato,cod_clasificacao,cod_pac,cod_operacao_agente_financeiro,cod_operacao_agente_financeiro_dv,txt_rsgov,cod_objetivo,cod_Ident_Externo,txt_eixo,UF,descricao_linha,txt_nome_empreendimento,txt_localidade,txt_logradouro,cod_municipio,txt_projeto,qtd_unidades_financiadas,txt_objeto,qtd_populacao_beneficiada,qtd_empregos_gerados,qtd_unidades_financiadas_cca,situacao_contrato,modalidade,posicao_dte_ano_mes,posicao_prc_obra_executada_ult,posicao_DtInício,posicao_DtTérmino,posicao_DtInauguração,execucao_dte_ano_mes_avaliacao,execucao_prc_prev_acum_mes,execucao_prc_real_acum_mes,execucao_cod_situacao_obra,execucao_cod_execucao_obra,execucao_txt_providencias,execucao_dte_ultima_vistoria,qtd_desembolsos,vlr_liberado_total,ultimo_ano_desembolso,paralisacao_cod_contrato_dv,paralisacao_dias_sem_evolução,paralisacao_faixa_paralisacao,paralisacao_ultimo_motivo_paralisacao,paralisacao_ultima_descricao_motivo_paralisacao_preenchida,paralisacao_situacao_atual,paralisacao_ultimo_motivo_excecao,paralisacao_plano_acao_aprovado_af,paralisacao_termo_aditivo_assinado_tomador,paralisacao_data_base,paralisacao_dt_previsao_conclusao_objeto,paralisacao_cod_operacao_agente_financeiro,paralisacao_cod_operacao_agente_financeiro_dv,paralisacao_dt_ultimo_bm,paralisacao_ultimo_entrave_preenchido,contrato_join,termino_Operação,termino_NúmeroDoContrato,termino_data_entrega_para_PF,termino_data_termino_obra
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139171,0139171,90,4950.13,5500.14,03/28/02 00:00:00,1997,2,26,078,71324,53000,7183,00,B2,N,0138093,28,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,PAMPA II                                                    ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,1,0,em situação normal,URBANIZACAO DE AREAS                      ,200306,100,01/27/03 00:00:00,07/20/03 00:00:00,,200306,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917190,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139174,0139174,21,3872.56,5177.22,03/28/02 00:00:00,1997,2,26,018,71324,53000,7183,00,B2,N,0138095,47,Porto Alegre,226018002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,PAMPA II                                                    ,3920,SALDO CREDOR                                                POA                                                         ,1,SALDO CREDOR                                                POA                                                         ,0,0,0,em situação normal,HAB / MORADIAS POPULARES                  ,200308,100,01/27/03 00:00:00,07/05/03 00:00:00,,200308,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917421,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139175,0139175,36,84115.91,204243.64,03/28/02 00:00:00,1997,2,26,021,71324,53000,7183,02,B2,N,0138096,52,Porto Alegre,226021002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,PAMPA II                                                    ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,13,0,cancelado,HAB / CESTA BASICA DE MATERIAIS           ,200506,100,01/27/03 00:00:00,06/29/05 00:00:00,,200506,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917536,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139176,0139176,40,20147.77,45495.67,03/28/02 00:00:00,1997,2,26,078,71324,53000,7183,00,B2,N,0138099,84,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,VILA GUILHERME                                              ,3920,SALDO CREDOR                                                                                                            ,5,SALDO CREDOR                                                                                                            ,0,4,0,em situação normal,URBANIZACAO DE AREAS                      ,200308,100,04/01/03 00:00:00,01/31/04 00:00:00,,200308,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917640,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139177,0139177,55,8826.120000000001,13019.8,03/28/02 00:00:00,1997,2,26,078,71324,53000,7183,00,B2,N,0138105,65,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,VILA GUILHERME                                              ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,1,0,em situação normal,URBANIZACAO DE AREAS                      ,200305,100,04/01/03 00:00:00,05/01/03 00:00:00,,200305,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917755,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139178,0139178,69,6026.11,15814.39,03/28/02 00:00:00,1997,2,26,078,71324,53000,7183,00,B2,N,0138106,79,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,POA                                                         ,POA                                                         ,VILA GUILHERME                                              ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,2,0,em situação normal,URBANIZACAO DE AREAS                      ,200307,100,04/01/03 00:00:00,06/01/03 00:00:00,,200307,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917869,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0138384,0138384,49,18366.18,22680.1,05/07/98 00:00:00,1997,2,26,078,68454,53000,7181,00,B2,N,0138218,25,Palmas,226078001,,,TO,HAB / PRO-MORADIA                         ,URBANIZACAO DA ARNE 51 - PALMAS/TO                          ,ARNE 51 - PALMAS/TO                                         ,DIVERSOS                                                    ,4812,SALDO CREDOR DO CRT ORIGINAL 57.466-37 URBANIZACAO DE AREAS INFRA-ESTRUTURA NA ARNE 51 - PALMAS/TO                      ,0,SALDO CREDOR DO CRT ORIGINAL 57.466-37 URBANIZACAO DE AREAS INFRA-ESTRUTURA NA ARNE 51 - PALMAS/TO                      ,0,3,0,em situação normal,URBANIZACAO DE AREAS                      ,200206,100,06/01/98 00:00:00,06/01/98 00:00:00,,200206,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13838449,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0138314,0138314,93,34417.17,60780.54,07/15/96 00:00:00,1996,2,26,003,68537,53000,7186,00,B2,N,0138293,46,,226003002,,,BA,HAB / PRO-MORADIA                         ,CONJ HABIT SAO SEBASTIAO / FEIRA DA MATA                    ,FEIRA DA MATA                                               ,ZONA URBANA                                                 ,4714,SALDO CREDOR 0035474 - 29                                                                                               ,57,SALDO CREDOR 0035474 - 29                                                                                               ,0,6,0,em situação normal,URBANIZ. AREAS NAO OCUPADAS               ,200210,100,10/13/97 00:00:00,10/02/02 00:00:00,,200210,100,100,6,Y     ,,,,,,,,,,,,,,,,,,,,,13831493,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139189,0139189,98,21227.88,58722.21,05/20/98 00:00:00,1997,2,26,078,71746,53000,7179,00,B2,N,0138529,88,CRICIUMA,226078002,,,SC,HAB / PRO-MORADIA                         ,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057986-63         ,VILA PROGRESSO                                              ,DIVERSOS                                                    ,3756,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057986-63                                                                     ,0,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057986-63                                                                     ,0,6,0,em situação normal,URBANIZACAO DE AREAS                      ,200211,100,08/01/98 00:00:00,08/08/99 00:00:00,,200211,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13918998,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139190,0139190,25,7715.17,19413.71,05/20/98 00:00:00,1997,2,26,078,71746,53000,7179,00,B2,N,0138531,29,CRICIUMA,226078002,,,SC,HAB / PRO-MORADIA                         ,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057989-27         ,VILA PROGRESSO                                              ,DIVERSOS                                                    ,3756,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057989-27                                                                     ,0,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057989-27                                                                     ,0,2,0,em situação normal,URBANIZACAO DE AREAS                      ,200211,100,08/01/98 00:00:00,08/08/99 00:00:00,,200211,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13919025,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0138606,0138606,29,36181.53,48606.14,06/19/98 00:00:00,1997,2,26,018,82546,53000,7183,00,B2,N,0138605,15,Passo Fundo,226018002,RS07970017M,,RS,HAB / PRO-MORADIA                         ,NOVA ESPERANCA                                              ,LOTEAMENTO NOVA ESPERANCA                                   ,MUNICIPIO ENTRE RIOS DO SUL                                 ,4614,SALDO CONTRATO TRANSFERIDO EMGEA                                                                                        ,40,SALDO CONTRATO TRANSFERIDO EMGEA                                                                                        ,0,7,0,em situação normal,HAB / MORADIAS POPULARES                  ,200210,100,04/01/02 00:00:00,10/14/02 00:00:00,10/14/02 00:00:00,200210,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13860629,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0147055,0147055,57,1336992.74,1631323.91,07/03/02 00:00:00,2002,2,26,078,71051,53000,7186,00,B2,N,0138672,39,Salvador,226078001,OF SEDU/PR 4385/02,,BA,HAB / PRO-MORADIA                         ,SANTO ESTEVAO                                               ,SANTO ESTEVAO                                               ,BAIRRO MUTIRAO E RUA SANTO ESTEVAO                          ,1887,"URBANIZACAO DA AREA MUTIRAO, NO MUNICIPIO DE SANTO ESTEVAO                                                              ",80,"URBANIZACAO DA AREA MUTIRAO, NO MUNICIPIO DE SANTO ESTEVAO                                                              ",960,153,0,em situação normal,URBANIZACAO DE AREAS                      ,200608,100,11/19/02 00:00:00,06/29/05 00:00:00,,200608,100,100,6,EJW   ,,,8.0,1031403.9140625,2005,,,,,,,,,,,,,,,,14705557,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0147056,0147056,61,1876225.68,2144394.14,07/03/02 00:00:00,2002,2,26,078,71051,53000,7186,00,B2,N,0138673,43,Salvador,226078001,OF SEDU/PR 4385/02,,BA,HAB / PRO-MORADIA                         ,SANTA MARIA DA VITORIA                                      ,SANTA MARIA DA VITORIA                                      ,BAIRRO PLANALTO                                             ,1881,URBANIZACAO DE AREA EM SANTA MARIA DA VITORIA                                                                           ,100,URBANIZACAO DE AREA EM SANTA MARIA DA VITORIA                                                                           ,2970,199,0,em situação normal,URBANIZACAO DE AREAS                      ,200907,100,11/08/02 00:00:00,12/05/07 00:00:00,,200907,100,100,6,      ,,,4.0,536108.8340624999,2008,,,,,,,,,,,,,,,,14705661,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0147012,0147012,31,2039426.01,2266028.9,07/03/02 00:00:00,2002,2,26,078,71051,53000,7186,00,B2,N,0138676,77,Salvador,226078001,OF SEDU/PR 4385/02,,BA,HAB / PRO-MORADIA                         ,AMELIA RODRIGUES                                            ,AMELIA RODRIGUES                                            ,BAIRROS AREAL E CAMUCURSO                                   ,1611,URBANIZACAO DE AREAS EM AMELIA RODRIGUES/BA - AREAL E       CAMUCURSO                                                   ,125,URBANIZACAO DE AREAS EM AMELIA RODRIGUES/BA - AREAL E       CAMUCURSO                                                   ,1950,216,0,em situação normal,URBANIZACAO DE AREAS                      ,200409,100,03/26/03 00:00:00,09/30/04 00:00:00,10/30/04 00:00:00,200409,100,100,6,DE    ,,,8.0,496102.0134277344,2006,,,,,,,,,,,,,,,,14701231,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139191,0139191,39,179803.57,208269.61,05/20/98 00:00:00,1997,2,26,078,71746,53000,7179,00,B2,N,0138772,43,CRICIUMA,226078002,,,SC,HAB / PRO-MORADIA                         ,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057983-96         ,VILA PROGRESSO                                              ,DIVERSOS                                                    ,3756,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057983-96                                                                     ,0,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057983-96                                                                     ,0,20,0,em situação normal,URBANIZACAO DE AREAS                      ,200211,100,08/01/98 00:00:00,08/08/99 00:00:00,,200211,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13919139,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139173,0139173,17,17740.89,35494.74,05/14/98 00:00:00,1997,2,26,078,71721,53000,7179,00,B2,N,0138774,62,CRICIUMA,226078002,,,SC,HAB / PRO-MORADIA                         ,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057990-44         ,BAIRRO SAO BASILIO                                          ,RUA JOAO EFFTING                                            ,3738,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057990-44                                                                     ,0,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0057990-44                                                                     ,0,3,0,em situação normal,URBANIZACAO DE AREAS                      ,200201,100,10/01/01 00:00:00,02/01/02 00:00:00,,200201,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917317,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139172,0139172,03,20007.97,37763.71,05/14/98 00:00:00,1997,2,26,078,71721,53000,7179,00,B2,N,0138776,81,CRICIUMA,226078002,,,SC,HAB / PRO-MORADIA                         ,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0058020-93         ,BAIRRO SAO BASILIO                                          ,RUA JOAO EFFTING                                            ,3738,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0058020-93                                                                     ,1,UTILIZACAO DE SOBRA DE RECURSOS CONTRATO 0058020-93                                                                     ,0,4,0,em situação normal,URBANIZACAO DE AREAS                      ,200201,100,10/01/01 00:00:00,02/01/02 00:00:00,,200201,100,100,6,      ,,,,,,,,,,,,,,,,,,,,,13917203,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167396,0167396,92,16479217.28,24361141.09,06/25/04 00:00:00,2004,2,26,078,68454,53000,7181,00,B2,N,0138901,00,Palmas,226078001,80000.004814/2004-94,,TO,HAB / PRO-MORADIA                         ,PM PALMAS                                                   ,DIVERSOS NO MUNICIPIO DE PALMAS                             ,DIVERSOS                                                    ,4812,"PALMAS/TO - CONST DE 130 HU,PAVIMENTACAO E DRENAGEM Q.10,05,1105 E 1203 SUL,E CONST 02 CT EDUC INFANTIL Q. 403N E 1105S ",130,"PALMAS/TO - CONST DE 130 HU,PAVIMENTACAO E DRENAGEM Q.10,05,1105 E 1203 SUL,E CONST 02 CT EDUC INFANTIL Q. 403N E 1105S ",0,1989,0,em situação normal,URBANIZACAO DE AREAS                      ,202509,100,07/01/05 00:00:00,12/30/24 00:00:00,,202509,100,100,6,      ,,,34.0,16479217.220625,2019,,,,,,,,,,,,,,,,16739692,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0147057,0147057,75,3397243.21,4410663.46,07/03/02 00:00:00,2002,2,26,078,71051,53000,7186,00,B2,N,0139206,07,Salvador,226078001,OF SEDU/PR 4385/02,,BA,HAB / PRO-MORADIA                         ,VILA VALERIA/COUTOS                                         ,SALVADOR                                                    ,BAIRRO COUTOS                                               ,1600,"URBANIZACAO DA AREA DE VILA VALERIA - 1 ETAPA, NO BAIRRO    COUTOS                                                      ",227,"URBANIZACAO DA AREA DE VILA VALERIA - 1 ETAPA, NO BAIRRO    COUTOS                                                      ",3445,370,0,em situação normal,URBANIZACAO DE AREAS                      ,201012,100,10/25/02 00:00:00,,,201012,100,100,6,D     ,,,25.0,3106901.062021484,2010,,,,,,,,,,,,,,,,14705775,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139990,0139990,08,367821.66,696544.3199999999,06/28/96 00:00:00,1996,2,26,002,71324,53000,7183,00,B2,N,0139987,53,Porto Alegre,226002002,,,RS,HAB / PRO-MORADIA                         ,BELEM NOVO I                                                ,PORTO ALEGRE                                                ,BELEM NOVO                                                  ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,90,0,em situação normal,URBANIZ. AREAS OCUPADAS POR SUB-HABITACAO ,200210,100,05/10/96 00:00:00,05/10/96 00:00:00,,200210,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13999008,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0139991,0139991,12,61979.51,123689.83,06/30/97 00:00:00,1996,2,26,078,71324,53000,7183,00,B2,N,0139989,71,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,BELEM NOVO II                                               ,PORTO ALEGRE                                                ,BELEM NOVO                                                  ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,20,0,em situação normal,URBANIZACAO DE AREAS                      ,200210,100,08/10/98 00:00:00,08/10/98 00:00:00,,200210,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,13999112,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167695,0167695,10,1351201.05,1759303.19,06/30/04 00:00:00,2004,2,26,078,71037,53000,7173,00,B2,N,0140108,38,Belém,226078001,80000.016393/2003-63,,PA,HAB / PRO-MORADIA                         ,PARACURI I/URBANIZACAO DE AREAS                             ,BELEM/COHAB/RES.PARACURI I/PROMORADIA03/URB.AREA            ,ICOARACI/BELEM                                              ,0400,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E SISTEMA VIARIO, COM PAVIMENTACAO DE VIAS                 ",0,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E SISTEMA VIARIO, COM PAVIMENTACAO DE VIAS                 ",0,161,0,em situação normal,URBANIZACAO DE AREAS                      ,200701,100,07/01/04 00:00:00,01/08/07 00:00:00,,200701,0,100,6,      ,,,13.0,1398130.1454467773,2006,,,,,,,,,,,,,,,,16769510,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167699,0167699,57,1137329.38,1263699.31,06/30/04 00:00:00,2004,2,26,078,71037,53000,7173,00,B2,N,0140111,85,Belém,226078001,80000.016393/2003-63,,PA,HAB / PRO-MORADIA                         ,BEM-TE-VI/URBANIZACAO DE AREAS                              ,BENEVIDES/COHAB/RES.BEMTEVI/PROMORADIA03/URB.AREA           ,BENEVIDES/PARA                                              ,0414,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E DO SISTEMA VIARIO, COM PAVIMENTACAO DAS VIAS             ",258,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E DO SISTEMA VIARIO, COM PAVIMENTACAO DAS VIAS             ",0,120,0,em situação normal,URBANIZACAO DE AREAS                      ,201409,8.8800001,06/30/04 00:00:00,,,201409,0,8.880000000000001,0,      ,,,2.0,303635.8046875,2005,,,,,,,,,,,,,,,,16769957,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167703,0167703,18,1068393.12,1340804.34,06/30/04 00:00:00,2004,2,26,078,71037,53000,7173,00,B2,N,0140113,02,Belém,226078001,80000.016393/2003-63,,PA,HAB / PRO-MORADIA                         ,SANTA BARBARA/ PRO-MORADIA                                  ,SANTA BARBARA/COHAB/RES.STA.BARBARA/PRO-MORADIA03/URB. AREA ,SANTA BARBARA                                               ,4943,"IMPLANTACAO DO SIST DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E SIST. VIARIO COM PAVIMENTACAO DAS VIAS                      ",250,"IMPLANTACAO DO SIST DE ESGOTO SANITARIO, DRENAGEM PLUVIAL E SIST. VIARIO COM PAVIMENTACAO DAS VIAS                      ",1250,129,0,em situação normal,URBANIZACAO DE AREAS                      ,200705,100,06/30/04 00:00:00,04/19/07 00:00:00,,200705,0,100,6,      ,,04/14/07 00:00:00,11.0,1068393.111328125,2006,,,,,,,,,,,,,,,,16770318,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167704,0167704,22,1250354.5,1389282.78,06/30/04 00:00:00,2004,2,26,078,71037,53000,7173,01,D1,N,0140114,16,Belém,226078001,80000.016393/2003-63,,PA,HAB / PRO-MORADIA                         ,SANTAREM/GEP/PONTA NEGRA/PROMOR/02/URBAREA                  ,SANTAREM/GEP/PONTA NEGRA/PROMOR02/URBAREA                   ,SANTAREM                                                    ,0467,"IMPLANTACAO DOS SISTEMA DE ESGOTO SANITARIO, IMPLANTACAO DO SISTEMA DE DRENAGEM PLUVIAL E DO SISTEMA VIARIO             ",0,"IMPLANTACAO DOS SISTEMA DE ESGOTO SANITARIO, IMPLANTACAO DO SISTEMA DE DRENAGEM PLUVIAL E DO SISTEMA VIARIO             ",0,132,0,distratado,URBANIZACAO DE AREAS                      ,200602,0,,,,200602,0,0,5,      ,"O GOVERNO DO ESTADO ATRAVES DA COHAB/PA MANIFESTOU INTERESSE EM DESISTIRDOS PROJETOS, SOLICITANDO O CANCELAMENTO ATE O FINAL DE FEV 2006.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",,,,,,,,,,,,,,,,,,,,16770422,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0167707,0167707,56,1786748.24,2440763.54,06/30/04 00:00:00,2004,2,26,078,71037,53000,7173,00,B2,N,0140116,35,Belém,226078001,80000.016393/2003-63,,PA,HAB / PRO-MORADIA                         ,CASTANHAL/GEP/JARDIM DOS MUTUNS/PROMOR02/URBAREA            ,CASTANHAL/COHAB/JARDIM DOS MUTUNS/PRO-MORADIA03/URB.AREA    ,CASTANHAL                                                   ,0423,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, IMPLANTACAO DO SISTEMA DE DRENAGEM PLUVIALE DO SISTEMA VIARIO               ",0,"IMPLANTACAO DO SISTEMA DE ESGOTO SANITARIO, IMPLANTACAO DO SISTEMA DE DRENAGEM PLUVIALE DO SISTEMA VIARIO               ",0,192,0,em situação normal,URBANIZACAO DE AREAS                      ,200511,100,07/01/04 00:00:00,11/30/05 00:00:00,,200511,0,100,6,      ,,,6.0,1814748.216796875,2006,,,,,,,,,,,,,,,,16770756,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0147885,0147885,95,181262.21,368119.84,06/22/02 00:00:00,1997,2,26,021,71324,53000,7183,00,B2,N,0147883,76,Porto Alegre,226021002,,,RS,HAB / PRO-MORADIA                         ,PORTO ALEGRE                                                ,PORTO ALEGRE                                                ,BAIRRO TIMBAUVA                                             ,3920,SALDO CREDOR                                                                                                            ,397,SALDO CREDOR                                                                                                            ,0,37,0,em situação normal,HAB / CESTA BASICA DE MATERIAIS           ,200305,100,05/01/98 00:00:00,05/20/03 00:00:00,,200305,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,14788595,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0152595,0152595,86,7909.14,10268.94,06/30/98 00:00:00,1997,2,26,078,69413,53000,7174,00,B2,N,0152575,45,,226078002,,,MG,HAB / PRO-MORADIA                         ,SALDO CREDOR/CT 59.367-56/MUNICIPIO DE PEDRA AZUL-MG        ,BAIRROS RAQUEL DE OLIVEIRA E PLATAFORMA I                   ,PEDRA AZUL                                                  ,2436,"S/CREDOR CT 59.367-56 - OBRAS DE INFRA-ESTRUTURA EM DIVERSASRUAS DO MUNICIPIO - PAVIMENTACAO, MEIOS FIOS E SARJETAS     ",0,"S/CREDOR CT 59.367-56 - OBRAS DE INFRA-ESTRUTURA EM DIVERSASRUAS DO MUNICIPIO - PAVIMENTACAO, MEIOS FIOS E SARJETAS     ",0,1,0,em situação normal,URBANIZACAO DE AREAS                      ,200306,100,02/01/99 00:00:00,03/21/03 00:00:00,,200306,0,100,6,      ,,,,,,,,,,,,,,,,,,,,,15259586,,,,
raw/sharepoint/Canal FGTS/MC20260306.zip,MCidades_AO_1.mdb + AO_2.mdb + AO_3.mdb,0153888,0153888,49,231921.44,696048.08,06/30/97 00:00:00,1996,2,26,078,71324,53000,7183,00,B2,N,0153887,35,Porto Alegre,226078002,,,RS,HAB / PRO-MORADIA                         ,VILA RESTINGA FASE II                                       ,PORTO ALEGRE                                                ,VILA RESTINGA                                               ,3920,SALDO CREDOR                                                                                                            ,0,SALDO CREDOR                                                                                                            ,0,33,0,em situação normal,URBANIZACAO DE AREAS                      ,200406,100,03/01/04 00:00:00,06/30/04 00:00:00,,200406,0,100,6,      ,,,2.0,231921.4375,2004,,,,,,,,,,,,,,,,15388849,,,,
