"table_name","column_name","data_type"
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,numero_de_unidades_entregues,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,dt_ingest,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,arquivo_origem,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,data_de_movimento,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,agente_financeiro,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,apf,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,uf,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,municipio,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,codigo_ibge_do_municipio,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,nome_empreendimento,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,modalidade,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,situacao_do_empreendimento,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situacao_do_empreendimento,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,data_de_contratacao,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,exec,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,valor_contratado,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,valor_aporte_adicional,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,valor_desembolsado,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,uh_contratadas,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,uh_entregues,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,uh_vigentes,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,observacoes,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,situacao_do_empreendimento_em_janeiro_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,valor_desembolsado_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano_de,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas_do_ano_de_referencia,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,data_da_previsao_da_entrega,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,unidades_habitacionais_a_serem_entregues,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,logradouro_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,numero_do_imovel,text
_202503_snh_pmcmv_dados_prioritarios_af_bb,complemento_do_endereco_do_imovel,text
