fonte_familia,chave_natural,motivo,evidencia
bext,365506284,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,365911287,valor_por_uh_extremo,R$/UH ate R$ 14.9 mi (1 UH; mediana familia R$ 28 k)
bext,365911291,valor_por_uh_extremo,R$/UH ate R$ 13.0 mi (1 UH; mediana familia R$ 28 k)
bext,365911299,valor_por_uh_extremo,R$/UH ate R$ 13.9 mi (1 UH; mediana familia R$ 28 k)
bext,365911300,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,365911301,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,365911308,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,365911313,valor_por_uh_extremo,R$/UH ate R$ 10.6 mi (1 UH; mediana familia R$ 28 k)
bext,365911315,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,36609645,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,36609666,valor_por_uh_extremo,R$/UH ate R$ 9.5 mi (1 UH; mediana familia R$ 28 k)
bext,367305887,valor_por_uh_extremo,R$/UH ate R$ 13.9 mi (1 UH; mediana familia R$ 28 k)
bext,367305893,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,367305901,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,368103597,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,368103600,valor_por_uh_extremo,R$/UH ate R$ 7.2 mi (1 UH; mediana familia R$ 28 k)
bext,36823777,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,368406289,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,369808646,valor_por_uh_extremo,R$/UH ate R$ 8.9 mi (1 UH; mediana familia R$ 28 k)
bext,37215394,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,37215415,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,37215439,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,37215488,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,37215550,valor_negativo_repetido,min R$ -0.1 mi em 17/20 snapshots
bext,37215648,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,37215787,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,37215928,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,37216006,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,37216207,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,37216210,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,37219169,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,37407055,valor_por_uh_extremo,R$/UH ate R$ 6.5 mi (1 UH; mediana familia R$ 28 k)
bext,37407093,valor_por_uh_extremo,R$/UH ate R$ 6.5 mi (1 UH; mediana familia R$ 28 k)
bext,37618447,valor_por_uh_extremo,R$/UH ate R$ 9.1 mi (1 UH; mediana familia R$ 28 k)
bext,37618448,valor_por_uh_extremo,R$/UH ate R$ 12.7 mi (1 UH; mediana familia R$ 28 k)
bext,37618459,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,37713475,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,37713477,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,379205307,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,379205314,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,379205328,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,379205345,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,379205346,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,379205347,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,379205360,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,379205361,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,379206368,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,379605159,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,379605168,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,379605192,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,379605219,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,38011431,valor_por_uh_extremo,R$/UH ate R$ 9.9 mi (1 UH; mediana familia R$ 28 k)
bext,38011432,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,38011433,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,38011438,valor_por_uh_extremo,R$/UH ate R$ 12.1 mi (1 UH; mediana familia R$ 28 k)
bext,38011455,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,38011460,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,3805739,valor_por_uh_extremo,R$/UH ate R$ 14.1 mi (1 UH; mediana familia R$ 28 k)
bext,38114763,valor_por_uh_extremo,R$/UH ate R$ 6.6 mi (1 UH; mediana familia R$ 28 k)
bext,38116171,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,38116177,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,38116178,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,38116185,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,381401077,valor_por_uh_extremo,R$/UH ate R$ 12.4 mi (1 UH; mediana familia R$ 28 k)
bext,381401085,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,381401088,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,381501573,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,381501578,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,386202477,valor_por_uh_extremo,R$/UH ate R$ 13.4 mi (1 UH; mediana familia R$ 28 k)
bext,388001857,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,388705168,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,388802196,valor_por_uh_extremo,R$/UH ate R$ 12.3 mi (1 UH; mediana familia R$ 28 k)
bext,390001772,valor_por_uh_extremo,R$/UH ate R$ 8.0 mi (1 UH; mediana familia R$ 28 k)
bext,394006311,valor_por_uh_extremo,R$/UH ate R$ 13.5 mi (1 UH; mediana familia R$ 28 k)
bext,39518278,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,39518310,valor_por_uh_extremo,R$/UH ate R$ 7.4 mi (1 UH; mediana familia R$ 28 k)
bext,39518314,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
bext,396208142,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,396208143,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,396208145,valor_por_uh_extremo,R$/UH ate R$ 13.8 mi (1 UH; mediana familia R$ 28 k)
bext,396208146,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,396208153,valor_por_uh_extremo,R$/UH ate R$ 14.1 mi (1 UH; mediana familia R$ 28 k)
bext,396208154,valor_por_uh_extremo,R$/UH ate R$ 12.7 mi (1 UH; mediana familia R$ 28 k)
bext,39706097,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,39706113,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,39706115,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,39706117,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,39706131,valor_negativo_repetido,min R$ -0.0 mi em 8/20 snapshots
bext,39706134,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,398001869,valor_por_uh_extremo,R$/UH ate R$ 10.0 mi (1 UH; mediana familia R$ 28 k)
bext,398705860,valor_por_uh_extremo,R$/UH ate R$ 14.0 mi (1 UH; mediana familia R$ 28 k)
bext,398803410,valor_por_uh_extremo,R$/UH ate R$ 8.1 mi (1 UH; mediana familia R$ 28 k)
bext,398803414,valor_por_uh_extremo,R$/UH ate R$ 7.7 mi (1 UH; mediana familia R$ 28 k)
bext,40114234,valor_por_uh_extremo,R$/UH ate R$ 11.9 mi (1 UH; mediana familia R$ 28 k)
bext,401504410,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,401504417,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401504421,valor_negativo_repetido,min R$ -0.0 mi em 8/20 snapshots
bext,401504452,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401504456,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401504464,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401504479,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401504495,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,401504496,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401504590,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,401504595,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,401504600,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401504602,valor_negativo_repetido,min R$ -0.0 mi em 9/20 snapshots
bext,401504606,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401504659,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401803565,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,401803628,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401803630,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401803640,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803669,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,401803790,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803808,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803811,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401803837,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,401803860,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803867,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803874,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401803947,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401803957,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401803964,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,401803965,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401803978,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,401804034,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,401804043,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401804261,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401804273,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401804274,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401804282,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401804283,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401804312,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401804328,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,401804375,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401804385,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,401804393,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,401804433,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,401804437,valor_negativo_repetido,min R$ -0.0 mi em 12/20 snapshots
bext,401804441,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,403601061,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,403702525,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,403702529,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,403702560,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,403702571,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,403702596,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,403702609,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,403702673,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,403702795,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,405002180,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,405002182,valor_por_uh_extremo,R$/UH ate R$ 6.9 mi (1 UH; mediana familia R$ 28 k)
bext,40514318,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,40514330,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,405702135,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,405702136,valor_por_uh_extremo,R$/UH ate R$ 14.9 mi (1 UH; mediana familia R$ 28 k)
bext,405702137,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,405702138,valor_por_uh_extremo,R$/UH ate R$ 15.3 mi (1 UH; mediana familia R$ 28 k)
bext,405702140,valor_por_uh_extremo,R$/UH ate R$ 11.8 mi (1 UH; mediana familia R$ 28 k)
bext,40619248,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,40619252,valor_por_uh_extremo,R$/UH ate R$ 11.2 mi (1 UH; mediana familia R$ 28 k)
bext,40619270,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,40619271,valor_por_uh_extremo,R$/UH ate R$ 9.8 mi (1 UH; mediana familia R$ 28 k)
bext,40619276,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,40619279,valor_por_uh_extremo,R$/UH ate R$ 10.9 mi (1 UH; mediana familia R$ 28 k)
bext,40619280,valor_por_uh_extremo,R$/UH ate R$ 11.6 mi (1 UH; mediana familia R$ 28 k)
bext,40619281,valor_por_uh_extremo,R$/UH ate R$ 9.4 mi (1 UH; mediana familia R$ 28 k)
bext,40619287,valor_por_uh_extremo,R$/UH ate R$ 9.3 mi (1 UH; mediana familia R$ 28 k)
bext,40705240,valor_por_uh_extremo,R$/UH ate R$ 13.6 mi (1 UH; mediana familia R$ 28 k)
bext,40812472,valor_por_uh_extremo,R$/UH ate R$ 11.8 mi (1 UH; mediana familia R$ 28 k)
bext,40812481,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,40812491,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,40812492,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,409701910,valor_por_uh_extremo,R$/UH ate R$ 8.7 mi (1 UH; mediana familia R$ 28 k)
bext,410301213,valor_por_uh_extremo,R$/UH ate R$ 8.6 mi (1 UH; mediana familia R$ 28 k)
bext,41033856,valor_por_uh_extremo,R$/UH ate R$ 12.8 mi (1 UH; mediana familia R$ 28 k)
bext,4120446,valor_por_uh_extremo,R$/UH ate R$ 10.1 mi (1 UH; mediana familia R$ 28 k)
bext,4120457,valor_por_uh_extremo,R$/UH ate R$ 8.1 mi (1 UH; mediana familia R$ 28 k)
bext,414805998,valor_negativo_repetido,min R$ -0.1 mi em 16/20 snapshots
bext,414805999,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,414806000,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,414806001,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,414806006,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,414806007,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,414806010,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,414806011,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,414806018,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,414806024,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,414806044,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,414806069,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,414806080,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,414806087,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,414806149,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,414806164,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,414806177,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,414806183,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,414806208,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,414806210,valor_negativo_repetido,min R$ -0.1 mi em 4/20 snapshots
bext,414806213,valor_negativo_repetido,min R$ -0.1 mi em 16/20 snapshots
bext,414806223,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,414806224,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,41510433,valor_por_uh_extremo,R$/UH ate R$ 15.5 mi (1 UH; mediana familia R$ 28 k)
bext,41510456,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,416505646,valor_por_uh_extremo,R$/UH ate R$ 17.1 mi (1 UH; mediana familia R$ 28 k)
bext,416505648,valor_por_uh_extremo,R$/UH ate R$ 16.7 mi (1 UH; mediana familia R$ 28 k)
bext,416505649,valor_por_uh_extremo,R$/UH ate R$ 14.6 mi (1 UH; mediana familia R$ 28 k)
bext,416505652,valor_por_uh_extremo,R$/UH ate R$ 13.2 mi (1 UH; mediana familia R$ 28 k)
bext,419802325,valor_por_uh_extremo,R$/UH ate R$ 12.9 mi (1 UH; mediana familia R$ 28 k)
bext,419802329,valor_por_uh_extremo,R$/UH ate R$ 12.5 mi (1 UH; mediana familia R$ 28 k)
bext,421003358,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421003367,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421003451,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421003452,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,421003456,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,421003566,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421003567,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,42110213,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,42110224,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,42110232,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,421701886,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,421701889,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,421701896,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421701900,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,421701905,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,421701908,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701915,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701916,valor_negativo_repetido,min R$ -0.1 mi em 14/20 snapshots
bext,421701920,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,421701921,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,421701923,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701924,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701936,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,421701939,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701940,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701941,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421701943,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,421701944,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,421701945,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421701948,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,421701949,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701950,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701951,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,421701952,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701954,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701955,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421701957,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,421701965,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701971,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421701974,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421701984,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421701997,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421702002,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421702045,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421702052,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421702054,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421702057,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421702068,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421702069,valor_negativo_repetido,min R$ -0.1 mi em 6/20 snapshots
bext,421702077,valor_negativo_repetido,min R$ -0.1 mi em 5/20 snapshots
bext,421702080,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421702085,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,421702089,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,421702101,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421702107,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421702110,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,421702128,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,421702134,valor_negativo_repetido,min R$ -0.1 mi em 7/20 snapshots
bext,421702136,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,421702171,valor_negativo_repetido,min R$ -0.1 mi em 10/20 snapshots
bext,421702178,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,421703342,valor_por_uh_extremo,R$/UH ate R$ 7.1 mi (1 UH; mediana familia R$ 28 k)
bext,421703359,valor_por_uh_extremo,R$/UH ate R$ 9.6 mi (1 UH; mediana familia R$ 28 k)
bext,421703361,valor_por_uh_extremo,R$/UH ate R$ 7.4 mi (1 UH; mediana familia R$ 28 k)
bext,421703371,valor_por_uh_extremo,R$/UH ate R$ 9.0 mi (1 UH; mediana familia R$ 28 k)
bext,421703374,valor_por_uh_extremo,R$/UH ate R$ 6.1 mi (1 UH; mediana familia R$ 28 k)
bext,422103352,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,422103361,valor_negativo_repetido,min R$ -0.1 mi em 13/20 snapshots
bext,422103363,valor_negativo_repetido,min R$ -0.1 mi em 9/20 snapshots
bext,422103445,valor_negativo_repetido,min R$ -0.1 mi em 8/20 snapshots
bext,422103448,valor_negativo_repetido,min R$ -0.1 mi em 11/20 snapshots
bext,422103452,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,422103463,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,422103478,valor_negativo_repetido,min R$ -0.1 mi em 12/20 snapshots
bext,422103481,valor_negativo_repetido,min R$ -0.1 mi em 15/20 snapshots
bext,42215050,valor_por_uh_extremo,R$/UH ate R$ 11.5 mi (1 UH; mediana familia R$ 28 k)
bext,42215060,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,42215082,valor_por_uh_extremo,R$/UH ate R$ 9.6 mi (1 UH; mediana familia R$ 28 k)
bext,423103386,valor_por_uh_extremo,R$/UH ate R$ 11.4 mi (1 UH; mediana familia R$ 28 k)
bext,423403959,valor_por_uh_extremo,R$/UH ate R$ 10.7 mi (1 UH; mediana familia R$ 28 k)
bext,423403960,valor_por_uh_extremo,R$/UH ate R$ 10.4 mi (1 UH; mediana familia R$ 28 k)
bext,423403963,valor_por_uh_extremo,R$/UH ate R$ 11.0 mi (1 UH; mediana familia R$ 28 k)
bext,423403976,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,423403978,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,423403986,valor_por_uh_extremo,R$/UH ate R$ 10.5 mi (1 UH; mediana familia R$ 28 k)
bext,423403990,valor_por_uh_extremo,R$/UH ate R$ 10.8 mi (1 UH; mediana familia R$ 28 k)
bext,425203123,valor_por_uh_extremo,R$/UH ate R$ 11.7 mi (1 UH; mediana familia R$ 28 k)
bext,426805024,valor_por_uh_extremo,R$/UH ate R$ 11.3 mi (1 UH; mediana familia R$ 28 k)
bext,427206743,valor_por_uh_extremo,R$/UH ate R$ 6.5 mi (1 UH; mediana familia R$ 28 k)
bext,427208335,valor_por_uh_extremo,R$/UH ate R$ 14.4 mi (1 UH; mediana familia R$ 28 k)
