dashboard_id,dashboard_title,dashboard_front,chart_id,chart_name,viz_type,dataset_id,form_datasource,columns_used,metrics_used,raw_form_data
6,RURAL,rural,150,UHs Contratadas ,,86,86__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""conditional_formatting"": [], ""dashboards"": [6], ""datasource"": ""86__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs Contratadas"", ""optionName"": ""metric_8yz10i8kvi9_a2x93tpe1hm"", ""sqlExpression"": ""SUM(quantidade_uh)""}, ""slice_id"": 150, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""~g""}"
6,RURAL,rural,151,Valor Contratado ,,86,86__table,,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""conditional_formatting"": [], ""dashboards"": [6], ""datasource"": ""86__table"", ""extra_form_data"": {}, ""header_font_size"": 0.4, ""metric"": {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor Contratado"", ""optionName"": ""metric_08fq0rfh7rhv_qaa191fclm"", ""sqlExpression"": ""SUM(valor_contratado)""}, ""slice_id"": 151, ""subtitle_font_size"": 0.15, ""time_format"": ""smart_date"", ""viz_type"": ""big_number_total"", ""y_axis_format"": ""$,.2f""}"
6,RURAL,rural,162,Investimento em Saneamento Básico,,91,91__table,,"[{""aggregate"": ""SUM"", ""column"": {""advanced_data_type"": null, ""certification_details"": null, ""certified_by"": null, ""column_name"": ""valor_investimento_saneamento_total"", ""description"": null, ""expression"": null, ""filterable"": true, ""groupby"": true, ""id"": 923, ""is_certified"": false, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""NUMERIC"", ""type_generic"": 0, ""uuid"": ""eaf4094f-2751-4717-b1c6-189a6573e97b"", ""verbose_name"": null, ""warning_markdown"": null}, ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""hasCustomLabel"": true, ""label"": ""Investimento em Saneamento Básico"", ""optionName"": ""metric_501jlfl8um_6xowy0o0jwt"", ""sqlExpression"": null}]","{""adhoc_filters"": [], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [6], ""datasource"": ""91__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": ""SUM"", ""column"": {""advanced_data_type"": null, ""certification_details"": null, ""certified_by"": null, ""column_name"": ""valor_investimento_saneamento_total"", ""description"": null, ""expression"": null, ""filterable"": true, ""groupby"": true, ""id"": 923, ""is_certified"": false, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""NUMERIC"", ""type_generic"": 0, ""uuid"": ""eaf4094f-2751-4717-b1c6-189a6573e97b"", ""verbose_name"": null, ""warning_markdown"": null}, ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""hasCustomLabel"": true, ""label"": ""Investimento em Saneamento Básico"", ""optionName"": ""metric_501jlfl8um_6xowy0o0jwt"", ""sqlExpression"": null}], ""order_desc"": true, ""orientation"": ""horizontal"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""show_value"": true, ""slice_id"": 162, ""sort_series_ascending"": true, ""sort_series_type"": ""name"", ""time_grain_sqla"": ""P1D"", ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""uf"", ""x_axis_sort"": ""Investimento em Saneamento Básico"", ""x_axis_sort_asc"": true, ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""$,.2f"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
6,RURAL,rural,161,Média de Renda Familiar por Estado,,90,90__table,,"[{""aggregate"": ""AVG"", ""column"": {""advanced_data_type"": null, ""certification_details"": null, ""certified_by"": null, ""column_name"": ""renda_familiar_media"", ""description"": null, ""expression"": null, ""filterable"": true, ""groupby"": true, ""id"": 911, ""is_certified"": false, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""NUMERIC"", ""type_generic"": 0, ""uuid"": ""40febac1-6821-45b9-8f42-95e793513b3c"", ""verbose_name"": null, ""warning_markdown"": null}, ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""hasCustomLabel"": true, ""label"": ""Média de Renda Familiar por Estado"", ""optionName"": ""metric_k0gppv56fsb_k1ezusgtpef"", ""sqlExpression"": null}]","{""adhoc_filters"": [], ""annotation_layers"": [], ""color_scheme"": ""supersetColors"", ""comparison_type"": ""values"", ""dashboards"": [6], ""datasource"": ""90__table"", ""extra_form_data"": {}, ""forecastInterval"": 0.8, ""forecastPeriods"": 10, ""groupby"": [], ""legendOrientation"": ""top"", ""legendType"": ""scroll"", ""metrics"": [{""aggregate"": ""AVG"", ""column"": {""advanced_data_type"": null, ""certification_details"": null, ""certified_by"": null, ""column_name"": ""renda_familiar_media"", ""description"": null, ""expression"": null, ""filterable"": true, ""groupby"": true, ""id"": 911, ""is_certified"": false, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""NUMERIC"", ""type_generic"": 0, ""uuid"": ""40febac1-6821-45b9-8f42-95e793513b3c"", ""verbose_name"": null, ""warning_markdown"": null}, ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""hasCustomLabel"": true, ""label"": ""Média de Renda Familiar por Estado"", ""optionName"": ""metric_k0gppv56fsb_k1ezusgtpef"", ""sqlExpression"": null}], ""only_total"": true, ""order_desc"": true, ""orientation"": ""horizontal"", ""rich_tooltip"": true, ""row_limit"": 10000, ""showTooltipTotal"": true, ""show_empty_columns"": true, ""show_legend"": true, ""slice_id"": 161, ""sort_series_ascending"": true, ""sort_series_type"": ""avg"", ""time_shift_color"": true, ""tooltipTimeFormat"": ""smart_date"", ""truncateXAxis"": true, ""truncate_metric"": true, ""viz_type"": ""echarts_timeseries_bar"", ""xAxisLabelInterval"": ""auto"", ""x_axis"": ""uf"", ""x_axis_sort"": ""Média de Renda Familiar por Estado"", ""x_axis_sort_asc"": true, ""x_axis_time_format"": ""smart_date"", ""x_axis_title_margin"": 15, ""y_axis_bounds"": [null, null], ""y_axis_format"": ""SMART_NUMBER"", ""y_axis_title_margin"": 30, ""y_axis_title_position"": ""Left""}"
6,RURAL,rural,152,Ranking Interativo de EOs,,86,86__table,,"[{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_bfyyfnwzlx8_werjnb9zgm"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_qojcwkbhntq_iu92koihdi"", ""sqlExpression"": ""SUM(quantidade_uh)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor"", ""optionName"": ""metric_ihe1p1f8lod_gvz71inzesl"", ""sqlExpression"": ""SUM(valor_contratado)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""% Exec Física"", ""optionName"": ""metric_zgixqf2ix6_v0kep548xye"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}]","{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [], ""allow_render_html"": true, ""color_pn"": true, ""comparison_type"": ""values"", ""conditional_formatting"": [], ""dashboards"": [6], ""datasource"": ""86__table"", ""extra_form_data"": {}, ""groupby"": [{""expressionType"": ""SQL"", ""label"": ""Entidade Organizadora"", ""sqlExpression"": ""nome_entidade_organizadora""}, {""expressionType"": ""SQL"", ""label"": ""CNPJ"", ""sqlExpression"": ""entidade_organizadora_cnpj""}], ""metrics"": [{""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Empreendimentos"", ""optionName"": ""metric_bfyyfnwzlx8_werjnb9zgm"", ""sqlExpression"": ""COUNT(apf)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""UHs"", ""optionName"": ""metric_qojcwkbhntq_iu92koihdi"", ""sqlExpression"": ""SUM(quantidade_uh)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""Valor"", ""optionName"": ""metric_ihe1p1f8lod_gvz71inzesl"", ""sqlExpression"": ""SUM(valor_contratado)""}, {""aggregate"": null, ""column"": null, ""datasourceWarning"": false, ""expressionType"": ""SQL"", ""hasCustomLabel"": true, ""label"": ""% Exec Física"", ""optionName"": ""metric_zgixqf2ix6_v0kep548xye"", ""sqlExpression"": ""AVG(percentual_execucao_fisica)""}], ""order_by_cols"": [], ""order_desc"": true, ""percent_metric_calculation"": ""row_limit"", ""percent_metrics"": [], ""query_mode"": ""aggregate"", ""row_limit"": 10000, ""server_page_length"": ""5"", ""server_pagination"": true, ""show_cell_bars"": false, ""slice_id"": 152, ""table_timestamp_format"": ""smart_date"", ""temporal_columns_lookup"": {""dt_conclusao_obra"": true, ""dt_contratacao"": true, ""dt_previsao_entrega"": true}, ""time_grain_sqla"": ""P1D"", ""viz_type"": ""table""}"
5,Entidades,entidades,59,Estado,,34,34__table,uf; estado,[],"{""adhoc_filters"": [], ""all_columns"": [""uf"", ""estado""], ""dashboards"": [3], ""datasource"": ""34__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""display:flex;align-items:center;gap:16px;font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;padding:10px;\"">\n<img src=\""https://raw.githubusercontent.com/bgeneto/bandeiras-br/master/imagens/{{uf}}.png\"" style=\""width:70px;height:auto;border:1px solid #e5e7eb;border-radius:4px;box-shadow:0 1px 3px rgba(0,0,0,0.1);\"" onerror=\""this.style.display='none'\"">\n<div style=\""display:flex;flex-direction:column;\"">\n<div style=\""font-size:12px;font-weight:700;color:#6b7280;text-transform:uppercase;letter-spacing:0.05em;\"">{{estado}}</div>\n<div style=\""font-size:12px;font-weight:700;color:#6b7280;\"">{{uf}}</div>\n</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 59, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,94,Empreendimento FDS,,82,82__table,nome_empreendimento; municipio_uf,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""nome_empreendimento"", ""municipio_uf""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif; padding: 10px 0;\"">\n  \n  <div style=\""font-size: 22px; font-weight: 800; color: #111827; margin-bottom: 4px; text-transform: uppercase;\"">\n    {{nome_empreendimento}}\n  </div>\n  \n  <div style=\""font-size: 16px; font-weight: 600; color: #4b5563;\"">\n    {{municipio_uf}}\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 94, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,95,UH (FDS),,82,82__table,quantidade_uh,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""quantidade_uh""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{quantidade_uh}}</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 95, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,98,Execução Obra FDS,,82,82__table,percentual_execucao_fisica,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""percentual_execucao_fisica""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif; text-align: center; width: 100%;\"">\n  \n  <!-- Caixa Branca -->\n  <div style=\""\n    background:#ffffff; \n    border-radius:8px; \n    padding:16px 10px; \n    box-shadow:0 1px 4px rgba(0,0,0,0.08); \n    font-size:26px; \n    font-weight:800; \n    color:#2F5C8F;\n  \"">\n    {{formatNumber percentual_execucao_fisica \""pt-BR\""}}%\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 98, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,97,Situação FDS,,82,82__table,semaforo_alerta,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""semaforo_alerta""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif; text-align: center; width: 100%;\"">\n  \n  <!-- Caixa Branca -->\n  <div style=\""\n    background:#ffffff; \n    border-radius:8px; \n    padding:16px 10px; \n    box-shadow:0 1px 4px rgba(0,0,0,0.08); \n    font-size:17px; \n    font-weight:800; \n    color:#2F5C8F; \n    text-transform:uppercase;\n  \"">\n    {{semaforo_alerta}}\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 97, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,96,Valor Empreendimento FDS (em milhões),,82,82__table,"{'expressionType': 'SQL', 'label': 'valor_formatado', 'sqlExpression': 'CASE \n    WHEN valor_contratado >= 1000000 THEN TRUNC(valor_contratado / 1000000, 0)\n    ELSE TRUNC(valor_contratado / 1000, 0)\nEND'}; {'expressionType': 'SQL', 'label': 'sufixo_valor', 'sqlExpression': ""CASE \n    WHEN valor_contratado >= 1000000 THEN 'Mi'\n    ELSE 'Mil'\nEND""}",[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [{""expressionType"": ""SQL"", ""label"": ""valor_formatado"", ""sqlExpression"": ""CASE \n    WHEN valor_contratado >= 1000000 THEN TRUNC(valor_contratado / 1000000, 0)\n    ELSE TRUNC(valor_contratado / 1000, 0)\nEND""}, {""expressionType"": ""SQL"", ""label"": ""sufixo_valor"", ""sqlExpression"": ""CASE \n    WHEN valor_contratado >= 1000000 THEN 'Mi'\n    ELSE 'Mil'\nEND""}], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;text-align:center;width:100%;\"">\n<div style=\""background:#ffffff;border-radius:8px;padding:16px 10px;box-shadow:0 1px 4px rgba(0,0,0,0.08);font-size:26px;font-weight:800;color:#2F5C8F;\"">{{valor_formatado}} {{sufixo_valor}}</div>\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 96, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,99,Contrato do Empreendimento FDS,,82,82__table,apf; dt_contratacao; agente_financeiro; valor_contratado,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""datasourceWarning"": false, ""expressionType"": ""SIMPLE"", ""filterOptionName"": ""filter_mzwobmmk8uj_vn4rnxyj4kf"", ""isExtra"": false, ""isNew"": false, ""operator"": ""TEMPORAL_RANGE"", ""sqlExpression"": null, ""subject"": ""dt_contratacao""}], ""all_columns"": [""apf"", ""dt_contratacao"", ""agente_financeiro"", ""valor_contratado""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [""apf"", ""dt_contratacao"", ""agente_financeiro"", ""valor_contratado""], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  max-width:320px;\n\"">\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      VALOR CONTRATADO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      R$ {{formatNumber valor_contratado \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      APF\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{apf}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      AGENTE FINANCEIRO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{agente_financeiro}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      DATA DE CONTRATAÇÃO\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{dateFormat dt_contratacao format=\""DD/MM/YYYY\""}}\n    </div>\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 500, ""slice_id"": 99, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,100,Execução Financeira FDS,,82,82__table,valor_contratado; valor_por_uh; valor_contrapartidas; valor_desembolsado; valor_financiamento_fds,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""valor_contratado"", ""valor_por_uh"", ""valor_contrapartidas"", ""valor_desembolsado"", ""valor_financiamento_fds""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  width: 100%;\n\"">\n  \n  <!-- Linha Superior: Total e Por UH -->\n  <div style=\""display: flex; justify-content: space-between; margin-bottom: 16px;\"">\n    <div>\n      <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR TOTAL</div>\n      <!-- Valor global da obra (FDS + Contrapartidas) -->\n      <div style=\""font-size:18px;color:#111827;font-weight:800;\"">\n        R$ {{formatNumber valor_contratado \""pt-BR\""}}\n      </div>\n    </div>\n    <div style=\""text-align: right;\"">\n      <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR POR UH</div>\n      <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n        R$ {{formatNumber valor_por_uh \""pt-BR\""}}\n      </div>\n    </div>\n  </div>\n\n  <!-- Valores Adicionais: A quebra do Valor Total -->\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR FINANCIAMENTO FDS</div>\n    <!-- Parcela do Fundo de Desenvolvimento Social -->\n    <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n      R$ {{formatNumber valor_financiamento_fds \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR CONTRAPARTIDAS</div>\n    <!-- Parcela paga por prefeituras/estados/outros -->\n    <div style=\""font-size:14px;color:#285e8e;font-weight:600;\"">\n      R$ {{formatNumber valor_contrapartidas \""pt-BR\""}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:10px;font-weight:700;color:#6b7280;margin-bottom:2px;\"">VALOR DESEMBOLSADO</div>\n    <!-- Valor já pago na prática -->\n    <div style=\""font-size:14px;color:#16a34a;font-weight:600;\"">\n      R$ {{formatNumber valor_desembolsado \""pt-BR\""}}\n    </div>\n  </div>\n\n</div>\n{{/with}}\n"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 100, ""viz_type"": ""handlebars""}"
5,Entidades,entidades,101,Informações FDS,,82,82__table,tipologia; quantidade_uh; pessoas_atendidas; status_entrega; pct_entrega,[],"{""adhoc_filters"": [{""clause"": ""WHERE"", ""comparator"": ""No filter"", ""expressionType"": ""SIMPLE"", ""operator"": ""TEMPORAL_RANGE"", ""subject"": ""dt_contratacao""}], ""all_columns"": [""tipologia"", ""quantidade_uh"", ""pessoas_atendidas"", ""status_entrega"", ""pct_entrega""], ""dashboards"": [5], ""datasource"": ""82__table"", ""extra_form_data"": {}, ""groupby"": [], ""handlebarsTemplate"": ""{{#with (lookup data 0)}}\n<div style=\""\n  background:#ffffff;\n  border-radius:12px;\n  padding:20px 22px;\n  box-shadow:0 2px 8px rgba(0,0,0,0.06);\n  border:1px solid #e5e7eb;\n  font-family:-apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,sans-serif;\n  max-width:320px;\n\"">\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      STATUS DE ENTREGA\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n        {{status_entrega}}\n    </div>\n    <div style=\""font-size:13px;color:#6b7280;font-weight:500;\"">\n        ({{formatNumber pct_entrega \""pt-BR\""}}%)\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      TIPOLOGIA\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{tipologia}}\n    </div>\n  </div>\n\n  <div style=\""margin-bottom:14px;\"">\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      NÚMERO DE UH\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{quantidade_uh}}\n    </div>\n  </div>\n\n  <div>\n    <div style=\""font-size:11px;font-weight:700;color:#6b7280;letter-spacing:0.04em;margin-bottom:4px;\"">\n      POPULAÇÃO ATENDIDA\n    </div>\n    <div style=\""font-size:15px;color:#111827;font-weight:500;\"">\n      {{pessoas_atendidas}}\n    </div>\n  </div>\n\n</div>\n{{/with}}"", ""order_by_cols"": [], ""order_desc"": true, ""percent_metrics"": [], ""query_mode"": ""raw"", ""row_limit"": 10000, ""slice_id"": 101, ""viz_type"": ""handlebars""}"
